000017	tst_000017_On_5.bin	on/692a88e6_nohash_3.wav	5	0dff11c0bf102721b6f28b72bbc85bd117d822432ba749ceeebdba376ce4618d	5ed7dbb54a2f21dc5c9119f1a7d9d985a9baa16fcafe9a1545c7c645b61d0f6a
000018	tst_000018_Right_6.bin	right/97f4c236_nohash_1.wav	6	4c7a8d1316d8a44f6c0f24ed3164ee2c26245faffbce1fca9b4aa07660ce1e69	abb2cb0d98d581325c70b1542f36356f04596ba262dfd457b224fb927c89958e
000019	tst_000019_Right_6.bin	right/b49caed3_nohash_3.wav	6	c08f84463d9475c99cc268a3bd12297c42adeb0f7ae6fb6fab18d4afd70cbd4d	23b45a50de3aa4e72115e0c2e9f705d1a24c8e3ccf38d51da4f06468051ecfe7
000020	tst_000020_On_5.bin	on/9d4bab4f_nohash_0.wav	5	2810371bba5a6ceb550acb71dc4d33087b9f1b549a7f235e14f00bfcfdfa74fd	a2cdddc3356768496b8051f38eb0813c6e3cd988c878bcba7185d8a9d6e50db3
000021	tst_000021_Silence_10.bin	_silence_/4683.wav	10	26cb18cdb098a94fad4e372fb9bb09f47177eb2a01736ddcd74067a0fdd2729b	517b1b9b7adfe9ba7bab23570cad0a92c00eb0479f4f6c6186c70f44789ac412
000022	tst_000022_Up_8.bin	up/1fe4c891_nohash_0.wav	8	170e2402bbf192103209b09700b09b09a9f8bbbbc219e76ebc4481d29cfe7ca3	dabd560ebbda2207e783a90f74c4a5357bce5456e6a4e96ec23efa03b86c034b
000023	tst_000023_On_5.bin	on/893705bb_nohash_0.wav	5	3fdd664323afa25f14ce69d400fdb92d1e927d9ac2b2086454b0f18ecc4fbc4f	c68a47c0991b355cfc3ee2af1c27355376c5551df739b5adf7e59b67ca8edd6d
000024	tst_000024_Stop_7.bin	stop/85834399_nohash_0.wav	7	2ae5550c49830ad88b6eb2630b1241b1714fa3b290dc46262b29712e4b6afcf5	d668c0df0be5e9494c00b02d8909cb05ea280e1120effa94b3e349ff34ad477d
000025	tst_000025_Off_4.bin	off/97f4c236_nohash_0.wav	4	8da7471918ff745ae06613d98ffaa35e23b7f48a0f119bda96715517beb48d24	fb2efc71e64dca56bada54018087f5fd11a90ce123050e5a4662ed2533593217
000026	tst_000026_On_5.bin	on/97f4c236_nohash_0.wav	5	1f36e9ea184aa7d03555fd49dc48daffe9b3df3cd85d3664aaceb22c91293cb6	3299b05caf6b5890ea53908be770ae3e9710dc634a5d7184a4033e0acae37867
000027	tst_000027_Left_2.bin	left/422d3197_nohash_0.wav	2	9083f363edc1b150d87cfbd0c55f7e1dde9cd66be3da1013f8f51379c216a943	5e9d71645cfaaded840e7206a346d631eca452612244016c6b33d5fa17fdc8cf
000028	tst_000028_Right_6.bin	right/fb7eb481_nohash_1.wav	6	b4f23b672091db578e87b72bd58acf0e0a998262468dc4af3bff5697ef5ab1a1	d879cd4e287eb09244a9ed521dfdd614e09454209af5761c3f7f097d62e0dac5
000029	tst_000029_On_5.bin	on/d9e9f554_nohash_1.wav	5	f8c024f0e93144894cd2c7f119aa5fd4bae4507c8ff25fed688bea3fd2a975a5	f0ca73ada24119d1c648adb815203b319e295d86a042ff2ca950de5cee548ba8
000030	tst_000030_Yes_9.bin	yes/cfbedff9_nohash_4.wav	9	4b91d16fc01884b02d8e3f35640eac534df412b7568aa38a5cfd1ac8a80e84b5	b53aa5fc5a2e194aca15ca28474a02bb886a7a08a47e6f4c252115ca07d8a599
000031	tst_000031_Up_8.bin	up/8056e897_nohash_0.wav	8	1a3a7fa8040ea930a149536daf54f72facf5a4cd9baabe624663af9844b0bccb	d8ca77fbb60450d305ead1960c3a621fe7c01bc660b7e71304849dd38ac89f6a
000032	tst_000032_Right_6.bin	right/7192fddc_nohash_2.wav	6	82dde0dcffaff196dec71841cc592b2da371a368fcb2d2fc1c4c3b3920cfc0cb	e44a23fd56873a6f3925f170fb02796e0b55b5fe9b91dc8f13fd8e970491f23d
000033	tst_000033_Stop_7.bin	stop/cd85758f_nohash_3.wav	7	e07f4b0be1dbb11d5f430a44563e6ea53a42eafb7ae8f8a54546c0966dbaddea	e274019e1a488f8deacc30a269537109a9e3003aa78fedff70aacdc0d60d48b1
000034	tst_000034_On_5.bin	on/b49caed3_nohash_0.wav	5	db371ce7f6738dc8e519dd3eb8d2c023fb151473e03ce97b62241500f4f7331d	9d4be6b814e3d42c768103c7f4105b7e523a3dbdc987d38ca512e4f8d51b5148
000035	tst_000035_On_5.bin	on/3b4f8f24_nohash_2.wav	5	b2137def5cd76f03b161be510124e0617f6c88aca91a99eb1142dc9ba11011ce	f3d0480b1eb6305532ab9d2c96b092e105b44750fe29d8f8e122329884c4d196
000036	tst_000036_Yes_9.bin	yes/e1469561_nohash_0.wav	9	d19194d83e12764a1bd20b069e3df08b5419ac75aae725285216f67bf4e1cc6b	ed4b7a1ad2119cc5e6637e0e76da3355ab34fb04089f9130b5dc4833a2474fef
000037	tst_000037_Go_1.bin	go/dfdabe19_nohash_0.wav	1	88c8398de649a741e86feb589156425c30bf1846d7f44771c5cc73f25c0d7a3d	92f2527cf5bf017cea8b69e8f762eee7165b72158791b820e7141fda4b271a94
000038	tst_000038_Up_8.bin	up/8769c34c_nohash_3.wav	8	9e77ebbab946a2b1dad958df2a9eee882e66ec18ab437653b9d947fa9296c155	c320b095f4c20a72a846e480aee7461ff970516572819c315d506109e03468c1
000039	tst_000039_Unknown_11.bin	_unknown_/forward_893705bb_nohash_4.wav.wav	11	cd912c92068778172fec70b83310dfd68658477fcbaac137ade2f4ef182108cd	019f892ea8948ca80d9f37e9baebe24ce16b8e2ddb20f6b03cd914f1e16bd598
000040	tst_000040_Left_2.bin	left/3efef882_nohash_1.wav	2	7361d8028d5b8e10efce956fdca7be8f0d4bef3ac45f26c1f54cb6dd1edf879c	b4871bb5fc8713de5e01dc443592fd982ae8c3a0a6ddfebf24c0cbebe893db9d
000041	tst_000041_Unknown_11.bin	_unknown_/happy_d1a4fb3f_nohash_0.wav.wav	11	ee2b8809133f5d462b797c42afda95007da2790325a331b1cffc4d4f57cc2b5f	551b2858f41224a7874bcf79afdd00e08a175f5474018393ade72e64af244953
000042	tst_000042_Left_2.bin	left/cc592808_nohash_0.wav	2	1c18564b488435907c16cf1b9f2c3a48ec2b7e64341b500e529a089a733353f6	cc1520c81034e09eafbef31b3439a7e7fb29a4e8624037dacaf3981fc8f6eca8
000043	tst_000043_No_3.bin	no/1b4c9b89_nohash_2.wav	3	3ef5184a5ad8036ad7193d428c99ed77c3eaa7ce16ce5cb3f612553da5324422	e5cbc46e4b043402ebcd08c71e9cff153d05229a353c6f5713eff34a0f6a0225
000044	tst_000044_No_3.bin	no/cd85758f_nohash_3.wav	3	490a23fb4d2620400a6f9be965b0c6480ffffb2b05ca2a7556ba6cc26691e443	65c184b91832f08993bce2784997bb8ced393e76fa6bc1b6fd63a53b19d5cba7
000045	tst_000045_Stop_7.bin	stop/5170b77f_nohash_0.wav	7	0e6cbccb583be7a0985e282014b575936ab905aa499d2528f09f544b7ecba89e	28357354a120c9b7f0a46b5347a89069abf95f61fad6fe7912fa204d9038deb0
000046	tst_000046_Unknown_11.bin	_unknown_/eight_893705bb_nohash_9.wav.wav	11	9f0f556b74b669669b654014811f9f91298d33e46612232556be2a2061017c8e	7a114836176da4998505f25cd68bd01d31ff19c4300a4400d9622bba659c0350
000047	tst_000047_Down_0.bin	down/af130f12_nohash_0.wav	0	018982e2f7a55bc5d3fc849604dafa6c4b2211d400cc3c9269b2457b5ff19a1c	a53c3287cbc1bff94e77cd84dbbd5634e749613fb3acc5747a6d0124f4f0d6e8
000048	tst_000048_No_3.bin	no/e0c782d5_nohash_2.wav	3	30cdfff01247039ebc33841b0f0c8f37436cac2b8b1b538f8400d78b354851f2	8efda089902b517acfca0e0927225dc18db485a0a1013ebc57f6aec8dcfd94ad
000049	tst_000049_Left_2.bin	left/c9b5ff26_nohash_1.wav	2	db917c4923080ca48a733f334981e475c45c8993b105a2dcd0327ce776ce1fba	7b7d3475e6f0c87ef5a74047fa0296b7adad249de00eeda9a4c7f848c5093be6
000050	tst_000050_Up_8.bin	up/0cb74144_nohash_2.wav	8	881a2c08ed532f9b810dab817d8305c61c6be83e8df58b60e7b3f5452d664ad0	a4bd2bdfd0f3ce145f8dd8a7a2aa0df4051522472edf0dfc8719b21a541f6a93
000051	tst_000051_Silence_10.bin	_silence_/3551.wav	10	83d70dad93c7adfa604ac48f407dd6ee801e7c10f6a93a76b20b883f684ae977	5c757005d13abbbdc505a477209485337beb98e42deddb612e5157bbdb1eca91
000052	tst_000052_Down_0.bin	down/18f8afd5_nohash_0.wav	0	5a117819527d00d5b9a76780eebd5850ec00aa9a7ec2ed8b66a3674abf47ab02	e06025f5e6af9bdc4ce978e3ee5c60d6f8f21773a692606ee47121b10403427a
000053	tst_000053_Stop_7.bin	stop/c7124b73_nohash_0.wav	7	e729aebfd0eaf072b9148fec0d1193cff38f9e9345573d5927cfe719bd3f8a43	487c63f6d90d51452e80ed5d5e445b1cf193b5cd29b7e859719960d8e2249829
000054	tst_000054_Left_2.bin	left/2796ac50_nohash_1.wav	2	76d0121eac5f7de80e3ed9cc03b2b976329a85d7e625904c4db1dace7c9bde44	8f8cfd543412c75fb86f2131777ec07f52af0ff03b513eefbfa92ff2ab4d88a9
000055	tst_000055_Left_2.bin	left/3b4f8f24_nohash_1.wav	2	46c5e27f0974e6ff30115ba1316a7ff1523c40548cbd8a031a10360909a3ba08	88d1e8cacfa8102cbdf4ad7ad93472878599b0979b8731316a4b237ec88dc25a
000056	tst_000056_No_3.bin	no/a7216980_nohash_0.wav	3	fb5f4c9ab95c65cd63bda5632fb31b09b5f3ca1739eca513498caad8e2860a81	7ed36044d4e9686a919405149a1ea0793fa27b16ced6f7361fb0a299d3cf3bd3
000057	tst_000057_Off_4.bin	off/91b03183_nohash_3.wav	4	87eeacd5040978ae2156b8ea2c7cb85e869e629531db98f22f9a3bc00ec820e7	74811c11698eedc8eae2acc1e7c5108d7126a64d86cfe7621bc085f1e301bbbb
000058	tst_000058_Stop_7.bin	stop/3df9a3d4_nohash_0.wav	7	6b034cf282aa8dbf91faa4f528eb44cac1bbbae5013197ef306956e697cb43c2	a8d4f3e22d186d334af2238d89907e4e6a3a9f20de882a014c6fcecc90c5685a
000059	tst_000059_Right_6.bin	right/d5b963aa_nohash_0.wav	6	04b370947924f06804c8ff58851d00c133ba8651fc727016549d90896a846d7b	4da795ee465c9e116959dfaa46276bbfa14b476c36bcbdfd0cc6fd6d59f3d166
000060	tst_000060_Right_6.bin	right/6f689791_nohash_0.wav	6	91741b50ccf8bb5e1ee21fd5c8e3df990c55d630692ced096c470d33b8e36605	7b8feed9b95d550a874d2928cca238d57c0fd7e1d8c9580481d2cbf1521fd448
000061	tst_000061_Right_6.bin	right/6e916de8_nohash_1.wav	6	38802c4fb7f608b572cb9fa4ba9947856418b8d31488004b47ac1c4312d72dd1	d72864da4046cd3a6489ad0c46cb851c60338712823cc0585cd23c2381c22fe3
000062	tst_000062_Up_8.bin	up/cd85758f_nohash_0.wav	8	ef800b9ada3a8f1f0a1f7cc770686f25b2368d37e7290ec5f481b7fbd58ad372	3f6684648601dc5834c0fd9a1e0c50611444b087e6c6c4c8585771170a464145
000063	tst_000063_Go_1.bin	go/c0e0f834_nohash_0.wav	1	5825f0c27984e713104e249ea1311fda0d7efa6009e3caab98191fa540cfddcc	74bb312b74ecdbeede8eb36891aaf0ca74266314d24d0f13f9bac175d75525c0
000064	tst_000064_Yes_9.bin	yes/5ff3f9a1_nohash_1.wav	9	8c6b115163b3a360085495ef16dc632c9ba36965a19720847b0827f63f739b25	3c54c5541c63c5a9910fb7cce753f747629b1a6566fec10250cccef34c2899dc
000065	tst_000065_No_3.bin	no/9a69672b_nohash_2.wav	3	0d761988c12901504015677ea902cb5ca5e6cbe974a1878214179e8429e7306b	bb5c986cc26fa08c22a67cf5edc0da92c5c648b34db20f4eea94b376e4bb746f
000066	tst_000066_Go_1.bin	go/db24628d_nohash_1.wav	1	004cdef001b354aaa6daf60873fbc2bdb2eb63eb92655c02dc0b4bcacc04d6b6	b923be8f0ae7aa4626c1a014f0629d02266adc74bddfdf51cd3bc3acc33bc572
000067	tst_000067_Stop_7.bin	stop/bfd26d6b_nohash_2.wav	7	16fe8dab30a7b0f6ea26a596dc92b1acf722fd10711b30a9c0135bb80bd9c2b5	a87fd6b963ea43fb75cb23bf1331283352f015766558f722b7185f0d75bf7346
000068	tst_000068_On_5.bin	on/a8e25ebb_nohash_2.wav	5	b6e759cca81fe1a6f06e2e8ff9bdb72c26240dc5fb286304f3bd9f66a6ed7d10	f1ec7fae70f298e2e57f83cf27e3d77ba2e177ffad16b3fb8acd381c19a97497
000069	tst_000069_Up_8.bin	up/f2e59fea_nohash_2.wav	8	482687452a4b10f1a47ca67bffc5ea80eb923b0701755d8238016007a8759152	e285d79c77fa1fb6a3f2da9a73c707f826473775f27f2a20fbc7d82752cd81a0
000070	tst_000070_On_5.bin	on/5ff3f9a1_nohash_1.wav	5	d45c85ed90397e6fca7c797079542a53470be67c20728d33accde29422656047	67f5b68b5c0f8512518afab7f8cb2795e95d86070b4b9b24476d709d20995c9f
000071	tst_000071_Yes_9.bin	yes/3f170018_nohash_0.wav	9	cbde1beb8697be6101bd60effa1b968b5b7680bcada78c8484eea9c5a68a04a8	5d216853251a97917771c5db56f22d141696648705f8a0c536523920432f37d2
000072	tst_000072_On_5.bin	on/189cbabe_nohash_3.wav	5	97c04768b1d64246f0c0b3af9cda56ef2a1ff6fb568362dab7d715d948cebcfc	e694c1e4779316290eb7ba1d6e477ab3e08821935e697db91bce66a628052e69
000073	tst_000073_Go_1.bin	go/1b4c9b89_nohash_4.wav	1	f1f4e3323cc8d7158d77499fec252d222d765e7387b9ad6d86f6e5851181611e	e31dba02ace998a2d956bd2bf28db51207eb5ce294ff522657068eb515e80b24
000074	tst_000074_Go_1.bin	go/ca48dc76_nohash_1.wav	1	d71878c476eda7b9c15586dba907d14d5ab3a3905d39901e83e72a2239d56770	4ba5b7ecdddad6213915416249b80b73cd41305036f4e09795cd56ccb72114ef
000075	tst_000075_Down_0.bin	down/bb05582b_nohash_3.wav	0	73bf65135b0345bfe24205eec10dbef100016304ef05c2c93321412f5f05a48d	ee1b3befbcea8e08270cb2cfddffc3cdc18be7eec89f9a521b818ce751638db8
000076	tst_000076_Silence_10.bin	_silence_/2924.wav	10	22f2e8ab993c9b4c77f7afa061d71734151c379778eab2278ad24f3a0c8af374	d52681431ee54d1700dc0d8ddd66a6e953e6414862f740f6ebc9a507098e8917
000077	tst_000077_Down_0.bin	down/bfd26d6b_nohash_0.wav	0	138191b0df880bfe119aef2d66e358d8a241c57437389b606875a2fb6cc23ec9	a067b68824d5935b48656f402ede9dac3bfb82d83bf8ad6244fbe84c2491a00a
000078	tst_000078_Up_8.bin	up/50033893_nohash_0.wav	8	6926d2cbb55e1b37b82c65f8093b8733b855a0bf66fe6b22697886a5670c4328	1d929f8380cc8968f6024d0be488749fd8b54450ac359d39349974a470feb694
000079	tst_000079_Down_0.bin	down/cd85758f_nohash_0.wav	0	ae81a19ef5e322c0e0ce6ac864eb80e07af1d44bed60df14a7efe5b79bd15378	87cf705c17f7285f0c99fd000582b42853ea3d14c954cad4a12c66ed1f65819a
000080	tst_000080_Up_8.bin	up/9e2ce5e3_nohash_0.wav	8	fd0b4ea5834b3bb8c7f6eba2c36a9de9f23b25ed4bd01a0f06d123bc73fa905c	14a6cf47bce904b1a8bca62e9f6580ef3ac923aa11a06393410156e822729e7a
000081	tst_000081_Silence_10.bin	_silence_/2523.wav	10	fd53fa867191edd155f2184e6b2e1359f5d20dab6dc74702f22046680e081e13	33d6bf7370b5511e2cf167865d071b3f95f9881ed534f18155de29404839beb8
000082	tst_000082_On_5.bin	on/d9e9f554_nohash_3.wav	5	7541e6a2948f303a1a588ecb616a5950086e78fd02bb793f6376c30cc9b73364	1c99c73b7fc3721cb2e06fa536b9fc823ec643a23a16133f368c6b777291ecb3
000083	tst_000083_Off_4.bin	off/b83c1acf_nohash_2.wav	4	8d222f4a6fdb7e7b6ccbc273501afb9e6031ce289ecbc5a746f75215dd167c0b	7d2196ee697862e6ad9cd003860ed5c275234ae4890d64d7ce155289f7e813a1
000084	tst_000084_No_3.bin	no/24ad3ebe_nohash_0.wav	3	cdbeba10340d1348763f0ce419c95081d2c4424c13fb26c4b846ff54372e71ef	0ae09549c6b85bf76bcff116fcb0e746399cef33ea60ef39e597b8fb4f460efc
000085	tst_000085_Silence_10.bin	_silence_/58.wav	10	b2d457bc8061db9fd588a271989ec4a33fc56445aa5d39862461e953f709f653	a684fc55c21d0210d38775be102d2969dbf6427290ed8361e65fdbf024f6de9e
000086	tst_000086_Unknown_11.bin	_unknown_/five_2aa787cf_nohash_1.wav.wav	11	f5e6eb5d976b6460278b12b881f79799042a4de96b104c90511a6de1144d1241	48efa1765560d8186607cc4357b5f9e63f67bff7dcddc4528edddc75df535851
000087	tst_000087_On_5.bin	on/7257420c_nohash_0.wav	5	67f0286d87b6094b2520d4a5cf74431a5e7550997e9111c3a0fbd57b53432026	8b7b6a71ad175f3234d6c43a346a579e4ab55c3e1f6da90f3bb0ce698107be3f
000088	tst_000088_Down_0.bin	down/b97c9f77_nohash_0.wav	0	01d4bbc70c02293cf6b032d8999ca05cf85730fee89aac6421f8bb3ca4c92735	421dd0b3c792eb6600e16de9a717cea3a1b3ea55bba543de0095a9f3ec203073
000089	tst_000089_Stop_7.bin	stop/ffb86d3c_nohash_2.wav	7	03c4b15d61476d6bf19f8c9943580bb8a10f5f3fc42ba456de6bbf94f0df97de	ffa40301e83a6b185f44ed4c9c92d4f2715f381e2f10d41dd3a51a0bb9d01b16
000090	tst_000090_No_3.bin	no/3b4f8f24_nohash_2.wav	3	40762542120d8a2f7a632521962bbd06d70e90ef15ff0a2e421277fbece3d52a	7979e51bd071d0681633403644b90beb4a8e69338651ad920888433cacb9bb04
000091	tst_000091_Yes_9.bin	yes/e5e54cee_nohash_0.wav	9	b5933bd0e01ca79ea4cb05348829528bc06ac501c0732991a4f7e8c5620b1ef8	2c51ae3445b9fb966bf3f4aa3302ab75a2785507e9a4575cae698bb678d516d2
000092	tst_000092_Left_2.bin	left/87070229_nohash_4.wav	2	8cb129d4c44fb14662359ca31470457ac720b928f1d3e0a1fc8f423d4fd4d0d3	07b3b2180cbb7ef48692a7c9ffc358c718cd6187fd9973bb39c26f07875cd2e3
000093	tst_000093_Go_1.bin	go/1b4c9b89_nohash_0.wav	1	6df61e04eaee0a29f87b540cde176282333828481153d2c6b1f9ce81b11441f3	0d0a28ef3d0db4aa0c02f703290797544b89373007c1cf0d15b0e94dbf5d4efb
000094	tst_000094_Off_4.bin	off/f2e59fea_nohash_1.wav	4	7dbc72d679cdef94a214f0ee26d4dec676ac2ce2d785de5135b28c6c072e1003	b578a7be6066e3ada28f5eff07afbff89e65fed8121d06e2c9e23f84cc4e11e2
000095	tst_000095_Unknown_11.bin	_unknown_/seven_e49428d9_nohash_3.wav.wav	11	6438fbd4ff8f8e77c9320c0b16152258be98a77ed78122d1e8ed3aa04883fbb1	4242688015432d679651ae515276550f08b5876ca428dbe512f3cb9b104fa502
000096	tst_000096_Left_2.bin	left/cfde27ba_nohash_0.wav	2	01f7d7ff8c8332a70942536272d07fd403e755e2c830eb3c8b47da747daeb281	d817a8a1f885249c9265f8128a3ac5596010d14468f1206e14fbbabad3023116
000097	tst_000097_Stop_7.bin	stop/b2e2773a_nohash_0.wav	7	c2021d9adfc5c77957869c98c43f95d753380f9b6821b3ef4d4fe11df3e5326b	4aeb52d4a709e6ef5aca7d76476a3cb5ff1f67fc6fd848f709755ae2beac5090
000098	tst_000098_Yes_9.bin	yes/1acc97de_nohash_0.wav	9	610dfc839174ddfba84838ba5eea2498663d7b546f144345d7eb51770b4b8c95	10cf9d5e13a3ff7c631199e4ca67718c56fa9ac083a90aef7a3d3ca37455da92
000099	tst_000099_Left_2.bin	left/5828dfa2_nohash_0.wav	2	35cc6d3398c81f9f3341a4e4af236a1bcf826fe3750005238e57e893a618d097	fcb0084949014c2a3c2d5fec7b5707a045907c474b0c2d3713c5392c0c0c1259
000100	tst_000100_Silence_10.bin	_silence_/4352.wav	10	1a521b311440880bbf45f9a11035d716c4486d887453c64b34cc2e7855d56b31	86fa6eb29b1fe8b892e0db8602e1e718bae1abf5f37fe0fba41561c563c75772
000101	tst_000101_Silence_10.bin	_silence_/2843.wav	10	bc2b499967eac4aca3a6dd3ebe704e8d23924bf9fab604bc2c54ea99e7889f18	2f47d672c4e4de29b68a2502790e28efe2c5f5a8171d2e0c9475af0775c951f2
000102	tst_000102_Off_4.bin	off/dc75148d_nohash_2.wav	4	74807d31d36a1d3c76ef1c873e9a5152aea8f36204f5a07a6634f43255900c51	ecd59c125adc41a1d57cb624b9680e4d8ef5ad8c0615a4f8fcbdb34a7b83dc9c
000103	tst_000103_On_5.bin	on/e1469561_nohash_4.wav	5	84a7e3f162c21962c1684c59d316cb24e66c9094a9fcae8b6b001bfec01ae313	eaefd93ef84963e3e06767794c3f80e8fd03f7e1025426902b0136e876a23abe
000104	tst_000104_Off_4.bin	off/8fe67225_nohash_0.wav	4	ba8333c22aabb2842d396a6479c8e2407f75963cdf6b5db14b4efa2fb49fd57b	f09a081a492250838e04210e0cecbeb1351f16117705111a870a083eb5a7f371
000105	tst_000105_Stop_7.bin	stop/9dc1889e_nohash_0.wav	7	429de64d5f67a72a0db52ecdd8722c0aa5023cd648d418aad85ce1a68ec9e869	c2dc586097de6782756c13e83f50a2aa88b06e67241365225b5d7448f83c2f4a
000106	tst_000106_Stop_7.bin	stop/b97c9f77_nohash_0.wav	7	f2e9a0258f447569ee64b3e2388179720266e1e56c69221cd0ccd3d96d2a8b10	22e762d963b1beb71c0722f24040e172a9c258d90cf820d139e034694af8fb19
000107	tst_000107_Right_6.bin	right/a7216980_nohash_0.wav	6	b5ada694001f7905149c217d1ce07f325770da734fe250d86500a0f313019c63	bdaa7a4fc153c011c271832f5e7b2a0576133721aee4b4bba877eebed710f61b
000108	tst_000108_No_3.bin	no/5b1db3ee_nohash_0.wav	3	e30c93e8b23034309668b1ef0e667b69c923fde948e6d52b9d548be0f0b44f99	dbf88ce7b51b69ad67504944a40013dad429d410b67f3d198e76be4cf12c2bac
000109	tst_000109_No_3.bin	no/9a69672b_nohash_1.wav	3	3891f740038a454e4c19595baefc73327853d9f0ab45c7c01e35f37d3f8a876d	d400e61ca6edb7d64c2cf184a1d5ba4990c1022e47419cd2b0e60544605d75e8
000110	tst_000110_Stop_7.bin	stop/e5e54cee_nohash_0.wav	7	88c6a588ef596516438ac147b81d2fa2b7590f6b323709a170ebffe268b53ecc	8029d2aa2510e0535a2378af9d99fb36917c9a758506982bdfc9440af9af8944
000111	tst_000111_Silence_10.bin	_silence_/4466.wav	10	98c810beca35f4c76306eda86c7eee9d3c491098cd97d28a19948c2ab8d5d488	1fd3d8c0594a6e25db22e96d75602bf4f0f404598083d1466660cbda13d66cbc
000112	tst_000112_Go_1.bin	go/8fe67225_nohash_0.wav	1	e3f866a182d20a009a6a9b37d2bf65a02d1fdb06b686ede37cf43cbba132a099	9f09549465cf97bfac5a0838756ccd8fd9b478586d69c66160867ddd797d062a
000113	tst_000113_Silence_10.bin	_silence_/4767.wav	10	fbf5b17726b82b0bc9776efc2a7093c960e37507ea7a365704b20335c0043793	fff3068cf019b9fea32694437de301aece03e3a1040787a43a56f9e8038a6c53
